buffer_ahead_s,corrupted_frames,dropped_frames,duration_s,ended,epoch_ms,media_time_s,network_state,paused,perf_ms,playback_rate,ready_state,seeking,total_frames
0,0,0,,False,1784061366493.6,0,0,True,3795.300000190735,1,0,False,0
0,0,0,,False,1784061366743.5,0,0,True,4045.199999809265,1,0,False,0
0,0,0,,False,1784061366993.5,0,2,False,4295.199999809265,1,0,False,0
0,0,0,,False,1784061367243.4001,0,2,False,4545.099999904633,1,0,False,0
0,0,0,8607.359999999766,False,1784061367493.6,0,2,False,4795.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061367743.5,0,2,False,5045.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061367993.5,0,2,False,5295.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061368243.5,0,2,False,5545.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061368493.5,0,2,False,5795.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061368743.5,0,2,False,6045.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061368993.5,0,2,False,6295.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061369243.5,0,2,False,6545.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061369493.5,0,2,False,6795.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061369743.5,0,2,False,7045.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061369993.5,0,2,False,7295.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061370243.6,0,2,False,7545.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061370493.5,0,2,False,7795.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061370743.4001,0,2,False,8045.099999904633,1,0,False,0
0,0,0,8607.359999999766,False,1784061370993.5,0,2,False,8295.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061371243.5,0,2,False,8545.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061371493.5,0,2,False,8795.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061371743.5,0,2,False,9045.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061371993.5,0,2,False,9295.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061372243.5,0,2,False,9545.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061372493.4001,0,2,False,9795.099999904633,1,0,False,0
0,0,0,8607.359999999766,False,1784061372743.5,0,2,False,10045.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061372993.5,0,2,False,10295.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061373243.5,0,2,False,10545.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061373493.5,0,2,False,10795.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061373743.5,0,2,False,11045.199999809265,1,0,False,0
0,0,0,8607.359999999766,False,1784061373993.5,0,2,False,11295.199999809265,1,0,False,0
2.964949,0,0,8607.359999999766,False,1784061374243.4001,0.03805,2,False,11545.099999904633,1,4,False,6
2.714952,0,0,8607.359999999766,False,1784061374493.5,0.288047,2,False,11795.199999809265,1,4,False,11
2.465019,0,0,8607.359999999766,False,1784061374743.4001,0.53798,2,False,12045.099999904633,1,4,False,17
2.214951,0,0,8607.359999999766,False,1784061374993.5,0.788048,2,False,12295.199999809265,1,4,False,23
1.964926,0,0,8607.359999999766,False,1784061375243.5,1.038073,2,False,12545.199999809265,1,4,False,29
1.714977,0,0,8607.359999999766,False,1784061375493.5,1.288022,2,False,12795.199999809265,1,4,False,35
1.464945,0,0,8607.359999999766,False,1784061375743.5,1.538054,2,False,13045.199999809265,1,4,False,41
1.214966,0,0,8607.359999999766,False,1784061375993.5,1.788033,2,False,13295.199999809265,1,4,False,47
0.9649649999999999,0,0,8607.359999999766,False,1784061376243.5,2.038034,2,False,13545.199999809265,1,4,False,53
0.7149929999999998,0,0,8607.359999999766,False,1784061376493.5,2.288006,2,False,13795.199999809265,1,4,False,59
0.46495700000000006,0,0,8607.359999999766,False,1784061376743.5,2.538042,2,False,14045.199999809265,1,4,False,65
0.2150050000000001,0,0,8607.359999999766,False,1784061376993.5,2.787994,2,False,14295.199999809265,1,4,False,71
0.08444399999999996,0,0,8607.359999999766,False,1784061377243.5,2.918555,2,False,14545.199999809265,1,2,False,72
0.08444399999999996,0,0,8607.359999999766,False,1784061377493.4001,2.918555,2,False,14795.099999904633,1,2,False,72
0.08444399999999996,0,0,8607.359999999766,False,1784061377743.5,2.918555,2,False,15045.199999809265,1,2,False,72
0.08444399999999996,0,0,8607.359999999766,False,1784061377993.4001,2.918555,2,False,15295.099999904633,1,2,False,72
3.001472,0,0,8607.359999999766,False,1784061378243.4001,3.004527,2,False,15545.099999904633,1,4,False,75
2.800628,0,0,8607.359999999766,False,1784061378493.4001,3.205371,2,False,15795.099999904633,1,4,False,81
2.5506070000000003,0,0,8607.359999999766,False,1784061378743.5,3.455392,2,False,16045.199999809265,1,4,False,87
2.300627,0,0,8607.359999999766,False,1784061378993.5,3.705372,2,False,16295.199999809265,1,4,False,93
2.050568,0,0,8607.359999999766,False,1784061379243.5,3.955431,2,False,16545.199999809265,1,4,False,99
1.8006229999999999,0,0,8607.359999999766,False,1784061379493.5,4.205376,2,False,16795.199999809265,1,4,False,105
1.5504230000000003,0,0,8607.359999999766,False,1784061379743.7,4.455576,2,False,17045.400000095367,1,4,False,111
1.3006400000000005,0,0,8607.359999999766,False,1784061379993.5,4.705359,2,False,17295.199999809265,1,4,False,117
1.0506190000000002,0,0,8607.359999999766,False,1784061380243.5,4.95538,2,False,17545.199999809265,1,4,False,123
0.800643,0,0,8607.359999999766,False,1784061380493.5,5.205356,2,False,17795.199999809265,1,4,False,129
0.5504110000000004,0,0,8607.359999999766,False,1784061380743.7,5.455588,2,False,18045.400000095367,1,4,False,135
0.30065900000000045,0,0,8607.359999999766,False,1784061380993.5,5.70534,2,False,18295.199999809265,1,4,False,141
0.07893599999999967,0,0,8607.359999999766,False,1784061381243.4001,5.927063,2,False,18545.099999904633,1,2,False,144
0.07893599999999967,0,0,8607.359999999766,False,1784061381493.4001,5.927063,2,False,18795.099999904633,1,2,False,144
0.07893599999999967,0,0,8607.359999999766,False,1784061381743.7,5.927063,2,False,19045.400000095367,1,2,False,144
0.07893599999999967,0,0,8607.359999999766,False,1784061381993.7,5.927063,2,False,19295.400000095367,1,2,False,144
0.07893599999999967,0,0,8607.359999999766,False,1784061382243.6,5.927063,2,False,19545.300000190735,1,2,False,144
0.07893599999999967,0,0,8607.359999999766,False,1784061382493.6,5.927063,2,False,19795.300000190735,1,2,False,144
0.07893599999999967,0,0,8607.359999999766,False,1784061382743.7,5.927063,2,False,20045.300000190735,1,2,False,144
0.07893599999999967,0,0,8607.359999999766,False,1784061382993.6,5.927063,2,False,20295.300000190735,1,2,False,144
0.07893599999999967,0,0,8607.359999999766,False,1784061383243.6,5.927063,2,False,20545.300000190735,1,2,False,144
0.07893599999999967,0,0,8607.359999999766,False,1784061383493.6,5.927063,2,False,20795.300000190735,1,2,False,144
2.978420999999999,0,0,8607.359999999766,False,1784061383743.7,6.030578,2,False,21045.400000095367,1,4,False,149
2.731456999999999,0,0,8607.359999999766,False,1784061383993.7,6.277542,2,False,21295.400000095367,1,4,False,155
2.481521999999999,0,0,8607.359999999766,False,1784061384243.7,6.527477,2,False,21545.400000095367,1,4,False,161
2.2315169999999993,0,0,8607.359999999766,False,1784061384493.7,6.777482,2,False,21795.400000095367,1,4,False,167
1.981583999999999,0,0,8607.359999999766,False,1784061384743.6,7.027415,2,False,22045.300000190735,1,4,False,173
1.731724999999999,0,0,8607.359999999766,False,1784061384993.5,7.277274,2,False,22295.199999809265,1,4,False,179
1.4817339999999994,0,0,8607.359999999766,False,1784061385243.5,7.527265,2,False,22545.199999809265,1,4,False,185
1.231762999999999,0,0,8607.359999999766,False,1784061385493.5,7.777236,2,False,22795.199999809265,1,4,False,191
0.9816699999999994,0,0,8607.359999999766,False,1784061385743.5,8.027329,2,False,23045.199999809265,1,4,False,197
0.731539999999999,0,0,8607.359999999766,False,1784061385993.7,8.277459,2,False,23295.400000095367,1,4,False,203
0.4817239999999998,0,0,8607.359999999766,False,1784061386243.5,8.527275,2,False,23545.199999809265,1,4,False,209
0.23166399999999854,0,0,8607.359999999766,False,1784061386493.5,8.777335,2,False,23795.199999809265,1,4,False,215
0.08336599999999983,0,0,8607.359999999766,False,1784061386743.6,8.925633,2,False,24045.300000190735,1,2,False,216
0.08336599999999983,0,0,8607.359999999766,False,1784061386993.5,8.925633,2,False,24295.199999809265,1,2,False,216
0.08336599999999983,0,0,8607.359999999766,False,1784061387243.5,8.925633,2,False,24545.199999809265,1,2,False,216
0.08336599999999983,0,0,8607.359999999766,False,1784061387493.5,8.925633,2,False,24795.199999809265,1,2,False,216
2.9821709999999992,0,0,8607.359999999766,False,1784061387748.6,9.029828,2,False,25050.300000190735,1,4,False,219
2.8158839999999987,0,0,8607.359999999766,False,1784061387993.6,9.196115,2,False,25295.300000190735,1,4,False,225
2.5658759999999994,0,0,8607.359999999766,False,1784061388243.6,9.446123,2,False,25545.300000190735,1,4,False,231
2.3159539999999996,0,0,8607.359999999766,False,1784061388493.6,9.696045,2,False,25795.300000190735,1,4,False,237
2.0658639999999995,0,0,8607.359999999766,False,1784061388743.7,9.946135,2,False,26045.400000095367,1,4,False,243
1.8160879999999988,0,0,8607.359999999766,False,1784061388993.5,10.195911,2,False,26295.199999809265,1,4,False,249
1.5660429999999987,0,0,8607.359999999766,False,1784061389243.5,10.445956,2,False,26545.199999809265,1,4,False,255
1.316089999999999,0,0,8607.359999999766,False,1784061389493.4001,10.695909,2,False,26795.099999904633,1,4,False,261
1.0659869999999998,0,0,8607.359999999766,False,1784061389743.6,10.946012,2,False,27045.300000190735,1,4,False,267
0.8160030000000003,0,0,8607.359999999766,False,1784061389993.6,11.195996,2,False,27295.300000190735,1,4,False,273
0.566065,0,0,8607.359999999766,False,1784061390243.5,11.445934,2,False,27545.199999809265,1,4,False,279
0.3161189999999987,0,0,8607.359999999766,False,1784061390493.4001,11.69588,2,False,27795.099999904633,1,4,False,285
0.07352399999999903,0,0,8607.359999999766,False,1784061390743.5,11.938475,2,False,28045.199999809265,1,2,False,288
0.07352399999999903,0,0,8607.359999999766,False,1784061390993.5,11.938475,2,False,28295.199999809265,1,2,False,288
0.07352399999999903,0,0,8607.359999999766,False,1784061391243.6,11.938475,2,False,28545.300000190735,1,2,False,288
3.076523999999999,0,0,8607.359999999766,False,1784061391493.5,11.938475,2,False,28795.199999809265,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061391743.5,11.938475,2,False,29045.199999809265,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061391993.5,11.938475,2,False,29295.199999809265,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061392243.4001,11.938475,2,False,29545.099999904633,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061392493.5,11.938475,2,False,29795.199999809265,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061392743.5,11.938475,2,False,30045.199999809265,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061392993.5,11.938475,2,False,30295.199999809265,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061393243.4001,11.938475,2,False,30545.099999904633,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061393493.4001,11.938475,2,False,30795.099999904633,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061393743.5,11.938475,2,False,31045.199999809265,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061393993.5,11.938475,2,False,31295.199999809265,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061394243.5,11.938475,2,False,31545.199999809265,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061394493.6,11.938475,2,False,31795.199999809265,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061394743.8,11.938475,2,False,32045.5,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061394993.5,11.938475,2,False,32295.199999809265,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061395243.5,11.938475,2,False,32545.199999809265,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061395493.6,11.938475,2,False,32795.300000190735,1,2,False,291
3.076523999999999,0,0,8607.359999999766,False,1784061395746.1,11.938475,2,False,33047.699999809265,1,2,False,291
5.840147,0,0,8607.359999999766,False,1784061395993.5,12.177852,2,False,33295.199999809265,1,4,False,296
5.590062999999999,0,0,8607.359999999766,False,1784061396243.6,12.427936,2,False,33545.199999809265,1,4,False,302
5.340043,0,0,8607.359999999766,False,1784061396493.5,12.677956,2,False,33795.199999809265,1,4,False,308
