buffer_ahead_s,corrupted_frames,dropped_frames,duration_s,ended,epoch_ms,media_time_s,network_state,paused,perf_ms,playback_rate,ready_state,seeking,total_frames
4.107991,0,0,8607.359999999766,False,1784061263513.4,10.907008,2,False,16351.199999809265,1,4,False,266
3.8580039999999993,0,0,8607.359999999766,False,1784061263763.4,11.156995,2,False,16601.199999809265,1,4,False,272
3.607991,0,0,8607.359999999766,False,1784061264013.3,11.407008,2,False,16851.099999904633,1,4,False,278
3.358044999999999,0,0,8607.359999999766,False,1784061264263.3,11.656954,2,False,17101.099999904633,1,4,False,284
6.1109919999999995,0,0,8607.359999999766,False,1784061264513.4,11.907007,2,False,17351.199999809265,1,4,False,290
5.860987999999999,0,0,8607.359999999766,False,1784061264763.4,12.157011,2,False,17601.199999809265,1,4,False,296
5.610991,0,0,8607.359999999766,False,1784061265013.4,12.407008,2,False,17851.199999809265,1,4,False,302
5.360972,0,0,8607.359999999766,False,1784061265263.4,12.657027,2,False,18101.199999809265,1,4,False,308
5.110992999999999,0,0,8607.359999999766,False,1784061265513.4,12.907006,2,False,18351.199999809265,1,4,False,314
4.8609659999999995,0,0,8607.359999999766,False,1784061265763.5,13.157033,2,False,18601.199999809265,1,4,False,320
4.611051,0,0,8607.359999999766,False,1784061266013.4,13.406948,2,False,18851.199999809265,1,4,False,326
4.360977,0,0,8607.359999999766,False,1784061266263.4,13.657022,2,False,19101.199999809265,1,4,False,332
4.111058,0,0,8607.359999999766,False,1784061266513.3,13.906941,2,False,19351.099999904633,1,4,False,338
3.860994999999999,0,0,8607.359999999766,False,1784061266763.4,14.157004,2,False,19601.199999809265,1,4,False,344
6.6140170000000005,0,0,8607.359999999766,False,1784061267013.4,14.406982,2,False,19851.199999809265,1,4,False,350
6.363975,0,0,8607.359999999766,False,1784061267263.4,14.657024,2,False,20101.199999809265,1,4,False,356
6.113987999999999,0,0,8607.359999999766,False,1784061267513.4,14.907011,2,False,20351.199999809265,1,4,False,362
5.8639589999999995,0,0,8607.359999999766,False,1784061267763.4,15.15704,2,False,20601.199999809265,1,4,False,368
5.613977,0,0,8607.359999999766,False,1784061268013.4,15.407022,2,False,20851.199999809265,1,4,False,374
5.363991,0,0,8607.359999999766,False,1784061268263.3,15.657008,2,False,21101.099999904633,1,4,False,380
5.1140159999999995,0,0,8607.359999999766,False,1784061268513.4,15.906983,2,False,21351.199999809265,1,4,False,386
4.863963999999999,0,0,8607.359999999766,False,1784061268763.4,16.157035,2,False,21601.199999809265,1,4,False,392
4.613976999999998,0,0,8607.359999999766,False,1784061269013.4,16.407022,2,False,21851.199999809265,1,4,False,398
4.363958,0,0,8607.359999999766,False,1784061269263.4,16.657041,2,False,22101.199999809265,1,4,False,404
4.114003,0,0,8607.359999999766,False,1784061269513.4,16.906996,2,False,22351.199999809265,1,4,False,410
3.8639639999999993,0,0,8607.359999999766,False,1784061269763.4,17.157035,2,False,22601.199999809265,1,4,False,416
3.6140040000000013,0,0,8607.359999999766,False,1784061270013.4,17.406995,2,False,22851.199999809265,1,4,False,422
3.3639629999999983,0,0,8607.359999999766,False,1784061270263.4,17.657036,2,False,23101.199999809265,1,4,False,428
3.1139839999999985,0,0,8607.359999999766,False,1784061270513.4,17.907015,2,False,23351.199999809265,1,4,False,434
2.8639599999999987,0,0,8607.359999999766,False,1784061270763.4,18.157039,2,False,23601.199999809265,1,4,False,440
5.616979000000001,0,0,8607.359999999766,False,1784061271013.4,18.40702,2,False,23851.199999809265,1,4,False,446
5.366958,0,0,8607.359999999766,False,1784061271263.4,18.657041,2,False,24101.199999809265,1,4,False,452
5.116982,0,0,8607.359999999766,False,1784061271513.3,18.907017,2,False,24351.099999904633,1,4,False,458
4.866980999999999,0,0,8607.359999999766,False,1784061271763.3,19.157018,2,False,24601.099999904633,1,4,False,464
4.616983000000001,0,0,8607.359999999766,False,1784061272013.4,19.407016,2,False,24851.199999809265,1,4,False,470
4.366993999999998,0,0,8607.359999999766,False,1784061272263.4,19.657005,2,False,25101.199999809265,1,4,False,476
4.117025999999999,0,0,8607.359999999766,False,1784061272513.4,19.906973,2,False,25351.199999809265,1,4,False,482
3.866999,0,0,8607.359999999766,False,1784061272763.3,20.157,2,False,25601.099999904633,1,4,False,488
6.619980999999999,0,0,8607.359999999766,False,1784061273013.4,20.407018,2,False,25851.199999809265,1,4,False,494
6.369979000000001,0,0,8607.359999999766,False,1784061273263.5,20.65702,2,False,26101.199999809265,1,4,False,500
